"","ID","STRATA","E_km","N_km"
"544",544,"SNE",412.603748457028,4528.88446708753
"545",545,"SNE",253.323416400836,4415.32380297515
"546",546,"GBK",592.417194511777,4586.35918528399
"547",547,"GBK",532.323416400833,4520.40138918204
"548",548,"SNE",28.4033404218758,4346.56839677994
"549",549,"SNE",223.966118108235,4488.9053228948
"550",550,"SNE",391.457632829205,4434.49873989692
"551",551,"SNE",188.26067277265,4452.34179397964
"552",552,"GBK",554.338933642213,4643.10746903685
"553",553,"SNE",76.4523951806764,4342.38945284252
"554",554,"SNE",321.140703553719,4452.8123595818
"555",555,"WGOM",440.666933642213,4482.7748374579
"556",556,"SNE",184.281790785072,4482.79769460076
"557",557,"SNE",96.4398345431157,4485.02060322367
"558",558,"GBK",575.448933642212,4542.6548374579
"559",559,"SNE",415.288933642213,4549.43340888648
"560",560,"SNE",332.055600308881,4485.63817079123
"561",561,"GBK",687.258358102643,4570.71526911256
"562",562,"SNE",-37.4525917815141,4061.38195610197
"563",563,"SNE",64.9943791867692,4387.65087706186
"564",564,"WGOM",412.038933642214,4730.68076338383
"565",565,"GBK",514.73685030888,4627.20275412457
"566",566,"GBK",747.457115460393,4619.33665563972
"567",567,"WGOM",428.002348276359,4528.54752038473
"568",568,"GBK",680.521692262901,4643.47897538894
"569",569,"WGOM",454.020751824031,4685.3548374579
"570",570,"SNE",347.563933642214,4501.2298374579
"571",571,"SNE",-97.0642409609596,4066.992932696
"572",572,"EGOM",666.913933642211,4913.51108745787
"573",573,"EGOM",543.078149328487,4874.04895510496
"574",574,"SNE",340.160292865516,4448.65289571033
"575",575,"SNE",215.433242585305,4386.05158542538
"576",576,"SNE",223.127168936333,4470.65679824222
"577",577,"GBK",661.892381918074,4588.5824236648
"578",578,"WGOM",431.067388926766,4838.09223583187
"579",579,"EGOM",633.401252482791,4905.82730122599
"580",580,"SNE",207.48232986863,4440.10389406168
"581",581,"WGOM",480.601996705276,4625.89447709754
"582",582,"SNE",202.587953250058,4508.62738647751
"583",583,"EGOM",539.936783104579,4909.11505251167
"584",584,"SNE",362.242637345918,4526.0974300505
"585",585,"WGOM",368.46516315041,4698.36959155625
"586",586,"SNE",337.091565221162,4507.27238131755
"587",587,"SNE",-58.5296938087655,4123.90189628143
"588",588,"WGOM",599.676548321111,4725.24566314598
"589",589,"SNE",184.917574418914,4395.56551706955
"590",590,"WGOM",423.061057536019,4607.12209409507
"591",591,"EGOM",580.628219356498,4907.8173374579
"592",592,"SNE",350.5657193565,4446.85305174362
"593",593,"GBK",641.776221777805,4613.50060016976
"594",594,"SNE",268.538933642216,4443.66392836699
"595",595,"GBK",572.89673180735,4634.5300668157
"596",596,"WGOM",563.967505070783,4791.29451999757
"597",597,"WGOM",483.680443076175,4671.71710160885
"598",598,"SNE",-75.68459576955,4181.2548374579
"599",599,"WGOM",591.162993792587,4774.33002542781
"600",600,"WGOM",459.42869742174,4783.62491619805
"601",601,"GBK",543.609799783944,4489.30208155238
"602",602,"SNE",-32.6417892493515,4246.35122300007
"603",603,"GBK",652.048024551303,4618.30938291245
"604",604,"SNE",315.582411903084,4502.04614180573
"605",605,"SNE",61.8967318073525,4254.75025030194
"606",606,"WGOM",365.468226571508,4737.68918089225
"607",607,"WGOM",375.458576499357,4782.1923374579
"608",608,"EGOM",577.197266975545,4867.37983745789
"609",609,"GBK",564.775775747475,4616.06185500176
"610",610,"GBK",567.582411903082,4676.84614180573
"611",611,"SNE",222.108826115333,4526.41612778048
"612",612,"GBK",746.883195937293,4648.49254237593
"613",613,"WGOM",423.346625949906,4573.21637591944
"614",614,"WGOM",474.26810030888,4596.48400412457
"615",615,"WGOM",607.806790785069,4790.43340888647
"616",616,"WGOM",501.32088852943,4458.11949911203
"617",617,"GBK",633.313933642212,4529.24650412457
"618",618,"SNE",174.216016975549,4465.79650412457
"619",619,"WGOM",459.940995497884,4481.07957972595
"620",620,"GBK",532.010478357659,4508.66947160424
"621",621,"GBK",649.051754155032,4573.34030754337
"622",622,"SNE",98.891314594596,4389.84531364838
"623",623,"GBK",593.103748457027,4624.24557819864
"624",624,"SNE",-51.9516323955209,4192.80200726922
"625",625,"SNE",26.8436955469767,4178.4548374579
"626",626,"WGOM",387.626933642213,4785.07883745789
"627",627,"SNE",320.759117128454,4483.3924521368
"628",628,"GBK",564.547063723513,4462.49060981562
"629",629,"SNE",56.2056003088815,4336.07062693159
"630",630,"EGOM",562.410220770925,4847.88850082424
"631",631,"WGOM",508.821952510137,4600.93408274092
"632",632,"WGOM",386.250472103753,4796.60099130406
"633",633,"WGOM",534.250798048992,4778.03449847484
"634",634,"WGOM",442.827221930501,4689.10168430475
"635",635,"SNE",1.95956856284967,4300.47705968012
"636",636,"EGOM",584.531414845219,4876.93152918721
"637",637,"SNE",139.319421447093,4489.14101631969
"638",638,"WGOM",418.459725721422,4581.85879785394
"639",639,"GBK",578.746854434292,4532.58157013117
"640",640,"GBK",662.373466016312,4542.4418878176
"641",641,"GBK",733.318933642212,4647.8748374579
"642",642,"WGOM",585.07040217368,4797.44364864669
"643",643,"SNE",411.208744962968,4560.47181858998
"644",644,"WGOM",531.886759729169,4788.36788093616
"645",645,"WGOM",387.082622962603,4755.26454619577
"646",646,"GBK",631.5743318723,4554.61766931631
"647",647,"WGOM",370.319421447092,4682.14101631968
"648",648,"SNE",70.1987274566478,4414.87339415893
"649",649,"WGOM",453.331726435006,4602.74132394439
"650",650,"WGOM",438.878383183498,4665.56676406341
"651",651,"WGOM",570.104971378061,4701.21710160885
"652",652,"EGOM",549.503535412124,4835.12209409507
"653",653,"GBK",707.924647927925,4538.50483745788
"654",654,"SNE",412.0532193565,4598.81674221981
"655",655,"SNE",286.208425167639,4534.77178661044
"656",656,"WGOM",407.085942189222,4796.26338446644
"657",657,"EGOM",644.181790785068,4911.20483745788
"658",658,"GBK",678.711660914939,4632.71847382154
"659",659,"SNE",-27.3072202039391,4230.94714515021
"660",660,"WGOM",364.250472103753,4764.78368361175
"661",661,"SNE",301.611005714288,4523.50708971016
"662",662,"SNE",184.775492782,4344.93225681274
"663",663,"EGOM",518.022079709629,4891.38966891858
"664",664,"WGOM",431.843695546976,4421.892932696
"665",665,"SNE",234.791270090813,4470.67539820557
"666",666,"SNE",-18.9795848763038,4204.11594856902
"667",667,"SNE",99.8084988596063,4426.92440267529
"668",668,"SNE",213.373885098526,4490.31308988509
"669",669,"SNE",-67.7270238045938,4177.78675235152
"670",670,"WGOM",447.346273091754,4636.41080076066
"671",671,"SNE",-12.4060204862257,4263.45667232029
"672",672,"GBK",612.974118827397,4532.17150412457
"673",673,"EGOM",619.521692262901,4841.56518228548
"674",674,"GBK",653.621502449551,4667.41997507258
"675",675,"SNE",53.2532193565004,4324.96019460076
"676",676,"GBK",537.07084853583,4610.14845447918
"677",677,"SNE",82.1247922280733,4398.73968594275
"678",678,"SNE",197.361942491773,4411.12209409507
"679",679,"SNE",31.1639336422148,4317.48560668867
"680",680,"WGOM",581.049725009118,4752.58577270968
"681",681,"SNE",126.058164411446,4336.77406822713
"682",682,"SNE",-49.4060204862255,4203.55758975148
"683",683,"EGOM",632.043984147263,4944.30534250841
"684",684,"GBK",584.927822531101,4617.89372634679
"685",685,"SNE",246.080218045885,4431.73190167809
"686",686,"WGOM",447.485362213642,4554.71019460076
"687",687,"GBK",665.494290785069,4597.5673374579
"688",688,"GBK",724.976433642211,4620.28162317219
"689",689,"SNE",331.620014723296,4454.60618880926
"690",690,"WGOM",435.430022751125,4593.47265924008
"691",691,"SNE",391.878739467457,4604.86648794334
"692",692,"WGOM",576.203112746689,4788.06080760714
"693",693,"SNE",250.272266975549,4528.75007555314
"694",694,"SNE",316.4741188274,4472.38446708753
"695",695,"SNE",164.566206369488,4364.68211018518
"696",696,"SNE",125.498283235711,4473.66947160424
"697",697,"SNE",352.652968729933,4490.56185500176
"698",698,"SNE",79.7154042304501,4460.63719039908
"699",699,"WGOM",465.788933642213,4639.2048374579
"700",700,"GBK",740.453463556741,4596.39158959465
"701",701,"SNE",278.451977120476,4566.17657658834
"702",702,"SNE",397.306375502678,4446.66569017107
"703",703,"SNE",47.4989336422147,4356.0068374579
"704",704,"WGOM",466.793479096758,4448.46392836699
"705",705,"WGOM",606.773627519763,4716.8772864375
"706",706,"WGOM",428.272878596342,4584.98878241203
"707",707,"WGOM",437.862463053978,4524.27444530104
"708",708,"EGOM",613.574904865233,4914.47785904061
"709",709,"SNE",118.607561093195,4305.911700203
"710",710,"WGOM",502.547130363524,4797.10729647429
"711",711,"GBK",644.960951990836,4483.117222779
"712",712,"WGOM",408.869760709882,4774.4352885857
"713",713,"SNE",364.59448919777,4477.47705968013
"714",714,"WGOM",441.0432814683,4471.10701137095
"715",715,"SNE",191.603449771247,4506.73870842565
"716",716,"WGOM",507.735514838794,4679.15227335534
"717",717,"GBK",549.60964071292,4652.05281725588
"718",718,"SNE",119.344758884933,4378.50726464237
"719",719,"WGOM",557.924179543851,4760.48434565461
"720",720,"SNE",314.137064483337,4461.98380942052
"721",721,"WGOM",404.996560760857,4673.99212559349
"722",722,"SNE",393.885707835762,4499.37580519983
"723",723,"WGOM",502.472266975546,4651.52150412457
"724",724,"SNE",94.4228622136435,4283.67448031505
"725",725,"WGOM",434.258933642214,4576.1148374579
"726",726,"WGOM",376.48337808666,4632.41039301346
"727",727,"SNE",231.030869126086,4406.41612778048
"728",728,"GBK",623.348024551303,4536.08211018518
"729",729,"EGOM",505.416484662621,4879.27524562117
"730",730,"GBK",543.738933642212,4511.8628374579
"731",731,"SNE",-20.3055108022296,4090.06594856901
"732",732,"SNE",394.265429368709,4551.93859814166
"733",733,"SNE",67.5032193565004,4350.43340888648
"734",734,"SNE",385.973277076558,4570.44675664982
"735",735,"WGOM",420.168563271843,4482.40298560605
"736",736,"WGOM",531.133528236807,4718.90348610655
"737",737,"SNE",-60.2802152939555,4184.0633480962
"738",738,"SNE",212.17000160338,4369.04124522489
"739",739,"SNE",99.0593418054802,4410.13238847831
"740",740,"SNE",224.817779796061,4451.1298374579
"741",741,"SNE",164.671009113913,4505.52842236356
"742",742,"EGOM",507.59990925197,4893.16947160424
"743",743,"SNE",207.973277076559,4429.39625159932
"744",744,"EGOM",617.648024551303,4861.02756473063
"745",745,"EGOM",588.748024551303,4850.73665563972
"746",746,"WGOM",383.234585816127,4774.52440267529
"747",747,"EGOM",624.581306523568,4914.14466796637
"748",748,"SNE",181.875297278579,4355.263928367
"749",749,"EGOM",545.19980320743,4896.94179397964
"750",750,"WGOM",463.869578803503,4857.47257939337
"751",751,"GBK",676.723144168527,4663.08817079124
"752",752,"GBK",545.365464254458,4628.8772864375
"753",753,"SNE",-24.9226048193236,4061.05825626132
"754",754,"GBK",524.488086184585,4485.695515424
"755",755,"SNE",-38.4610663577852,4176.0048374579
"756",756,"WGOM",450.687448493699,4477.50236221038
"757",757,"WGOM",448.903419623522,4741.34829540183
"758",758,"SNE",304.831616569044,4621.71825209205
"759",759,"GBK",519.878383183497,4569.81447048543
"760",760,"GBK",687.499871142211,4585.41108745789
"761",761,"WGOM",473.130770376907,4674.02014358035
"762",762,"SNE",252.430825534107,4567.34492754799
"763",763,"WGOM",442.642637345916,4820.54372634677
"764",764,"WGOM",572.946700632504,4734.2839636715
"765",765,"GBK",582.887990245986,4628.63219594847
"766",766,"WGOM",470.788933642213,4587.86198031505
"767",767,"WGOM",481.088933642213,4501.71317079123
"768",768,"GBK",595.538933642212,4542.73937354038
"769",769,"GBK",608.529224904348,4512.97328405985
"770",770,"SNE",-85.0974299941488,4133.2548374579
"771",771,"SNE",-88.5387362606977,4122.95386658412
"772",772,"SNE",105.872266975548,4359.20979241286
"773",773,"WGOM",454.961155864434,4848.84743005047
"774",774,"SNE",72.3960764993576,4381.40789868239
"775",775,"SNE",-29.4164235006424,4197.1923374579
"776",776,"WGOM",508.851433642212,4469.35639995789
"777",777,"GBK",598.930237990038,4563.16788093616
"778",778,"SNE",383.495455381344,4522.13309832747
"779",779,"GBK",536.548737563781,4544.93130804614
"780",780,"SNE",85.0817907850718,4443.18817079124
"781",781,"SNE",413.608498859605,4491.26353311008
"782",782,"SNE",-6.97861021743441,4233.07939886141
"783",783,"EGOM",651.286901121886,4933.31987810829
"784",784,"SNE",-35.7283930904585,4155.83899587374
"785",785,"SNE",272.43273895195,4574.29908524552
"786",786,"SNE",366.668243987041,4439.22035469928
"787",787,"SNE",39.5944891977702,4265.95325015631
"788",788,"EGOM",513.864515037561,4830.93700800052
"789",789,"SNE",410.111660914941,4539.33665563972
"790",790,"SNE",177.575970679252,4455.85668930976
"791",791,"SNE",129.316711419993,4279.66897887205
"792",792,"WGOM",450.68179078507,4583.53102793409
"793",793,"EGOM",505.76678174348,4915.79914125537
"794",794,"SNE",224.965020598737,4426.95048963182
"795",795,"WGOM",401.626652940459,4732.21097780878
"796",796,"WGOM",410.826289964054,4638.19736619354
"797",797,"SNE",277.465539146803,4461.86951635699
"798",798,"GBK",702.895522789498,4550.61142660518
"799",799,"GBK",540.183164411443,4649.36060668867
"800",800,"SNE",88.0389336422148,4453.2548374579
"801",801,"GBK",552.900838404117,4559.492932696
"802",802,"EGOM",524.969827951155,4836.41743908391
"803",803,"WGOM",430.578303720953,4799.07373509568
"804",804,"SNE",-27.3086854054043,4177.18817079124
"805",805,"GBK",581.239868221651,4491.1333421308
"806",806,"SNE",293.278771040589,4544.71825209204
"807",807,"SNE",371.069545887113,4532.2854497028
"808",808,"WGOM",427.073416400834,4712.28932021652
"809",809,"SNE",347.294035683032,4596.06095990688
"810",810,"WGOM",469.417721521001,4559.90130210437
"811",811,"SNE",36.897266975548,4220.59650412457
"812",812,"WGOM",422.425112504002,4594.42556916521
"813",813,"WGOM",629.705600308878,4694.96536377369
"814",814,"WGOM",375.152795028353,4740.95780775493
"815",815,"WGOM",504.184388187667,4729.563928367
"816",816,"SNE",-112.478015510327,4085.94975271214
"817",817,"SNE",126.658933642215,4298.0648374579
"818",818,"SNE",-39.0710663577852,4133.4548374579
"819",819,"SNE",202.521076499358,4420.65662317219
"820",820,"SNE",140.521234527171,4440.59112064374
"821",821,"WGOM",474.038933642213,4542.4423374579
"822",822,"WGOM",503.96201056529,4639.73560668867
"823",823,"EGOM",614.345951186071,4820.41273219474
"824",824,"WGOM",491.237346340625,4827.08023428328
"825",825,"WGOM",466.882070897115,4649.89209235986
"826",826,"WGOM",551.06030116358,4714.13517933824
"827",827,"GBK",662.92548826406,4498.94391308815
"828",828,"WGOM",498.744061847341,4569.1095383126
"829",829,"SNE",-85.1637690604879,4103.02961223268
"830",830,"SNE",310.102040438332,4481.390759788
"831",831,"EGOM",581.120900855327,4819.37778827756
"832",832,"WGOM",447.362933642213,4807.35883745789
"833",833,"GBK",714.398437774443,4617.29615977195
"834",834,"GBK",697.940508445361,4603.67216029254
"835",835,"SNE",50.3974242082525,4376.36804500507
"836",836,"EGOM",616.481556593031,4892.80401778576
"837",837,"SNE",401.750798048993,4435.30568491553
"838",838,"SNE",69.4722669755481,4282.54055174362
"839",839,"SNE",144.034508863454,4469.40527993578
"840",840,"WGOM",464.224118827398,4569.20854116161
"841",841,"SNE",169.453219356501,4439.40721841029
"842",842,"EGOM",616.026328600195,4872.00273661756
"843",843,"WGOM",493.257380244155,4588.38105105014
"844",844,"GBK",641.398582765019,4559.3250128965
"845",845,"WGOM",463.160555263835,4539.26384646691
"846",846,"SNE",-43.8832885800076,4185.3548374579
"847",847,"WGOM",443.142239427337,4700.73417630087
"848",848,"WGOM",461.448024551304,4508.51847382154
"849",849,"WGOM",456.500838404118,4452.33102793409
"850",850,"GBK",542.122266975546,4600.90067079124
"851",851,"SNE",393.623839302591,4565.00012047677
"852",852,"GBK",578.432738951947,4600.20174011277
"853",853,"WGOM",569.821376390303,4755.98002829758
"854",854,"EGOM",569.455600308879,4858.54187449494
"855",855,"EGOM",493.126346229624,4840.45064165368
"856",856,"SNE",199.760087488369,4366.70676053483
"857",857,"SNE",229.953075056357,4497.1740293771
"858",858,"GBK",662.684094932534,4607.33548261918
"859",859,"SNE",29.0100080223801,4327.89946555708
"860",860,"EGOM",596.485498527708,4897.97239470979
"861",861,"SNE",263.817194511781,4423.7244026753
"862",862,"SNE",183.479104582386,4412.73346993654
"863",863,"SNE",328.719113822395,4574.89447709754
"864",864,"SNE",76.2996174028986,4331.42577762884
"865",865,"WGOM",546.05854148535,4732.74503353634
"866",866,"WGOM",480.331012850134,4635.2845404282
"867",867,"SNE",56.824647927929,4347.09412317219
"868",868,"WGOM",427.869442116789,4661.39890525451
"869",869,"WGOM",435.90560030888,4641.52150412456
"870",870,"EGOM",489.956844089973,4853.42647924893
"871",871,"SNE",255.069907093543,4557.48492595348
"872",872,"SNE",390.860034559645,4530.2548374579
"873",873,"SNE",61.4848795881607,4376.80438700745
"874",874,"GBK",605.451977120473,4490.76788093617
"875",875,"WGOM",434.556951660231,4611.59717980025
"876",876,"WGOM",569.18460293355,4744.01861698545
"877",877,"SNE",149.208658412857,4386.63098424689
"878",878,"WGOM",504.177231514554,4590.89313533024
"879",879,"GBK",612.208576499355,4502.92448031505
"880",880,"WGOM",487.962357065636,4662.6512338543
"881",881,"GBK",593.925072256074,4666.60137211137
"882",882,"SNE",35.3261676847679,4199.81512114583
"883",883,"SNE",145.156324946563,4296.02875050138
"884",884,"SNE",268.648024551306,4523.91847382154
"885",885,"WGOM",451.788933642213,4487.94928190235
"886",886,"SNE",31.5802559562644,4286.31268869757
"887",887,"SNE",326.945713303231,4537.56839677994
"888",888,"SNE",94.2912272201965,4360.3924521368
"889",889,"SNE",-78.0650267538247,4124.54196617077
"890",890,"SNE",116.714191374174,4295.96617766409
"891",891,"GBK",603.197848370894,4624.97576769045
"892",892,"WGOM",602.814295961052,4780.95048963179
"893",893,"GBK",586.465249431686,4539.94957430001
"894",894,"GBK",585.11415488115,4686.88315604197
"895",895,"SNE",109.661382621807,4376.68340888648
"896",896,"SNE",133.217832724784,4433.42914938451
"897",897,"SNE",313.930237990041,4615.82005484921
"898",898,"GBK",611.243281468299,4593.8896200666
"899",899,"GBK",531.9541878795,4494.68704084773
"900",900,"WGOM",463.649025385332,4723.63098424689
"901",901,"SNE",302.258445837337,4601.87678867742
"902",902,"WGOM",448.548834632313,4669.37364933909
"903",903,"SNE",-80.3348527655522,4114.0121190113
"904",904,"GBK",571.812617852739,4552.06536377369
"905",905,"EGOM",622.980110112799,4925.36513157553
"906",906,"WGOM",543.029499679948,4722.5189884013
"907",907,"SNE",123.818503534688,4271.81397724285
"908",908,"WGOM",431.425890163952,4515.96788093616
"909",909,"EGOM",528.522126919523,4815.64979544109
"910",910,"EGOM",611.308164411442,4849.35740156046
"911",911,"WGOM",382.436369539649,4723.29757250063
"912",912,"SNE",336.034868601564,4582.97028461237
"913",913,"SNE",127.91796590028,4486.48064390951
"914",914,"SNE",183.293479096761,4501.39120109427
"915",915,"SNE",164.816161364987,4324.83899587375
"916",916,"GBK",553.82900997809,4468.92659318308
"917",917,"SNE",88.8246479279291,4392.06095990688
"918",918,"SNE",-19.7505400419957,4291.51799535264
"919",919,"SNE",0.916126624670895,4194.21974973861
"920",920,"SNE",99.3370987798296,4327.43832369644
"921",921,"SNE",88.737046849762,4381.46238462772
"922",922,"SNE",266.695958435604,4563.01516803641
"923",923,"SNE",102.338933642215,4290.1848374579
"924",924,"SNE",-10.0280766670636,4189.73937354038
"925",925,"SNE",-51.0461727407641,4180.60590128769
"926",926,"WGOM",485.054085157365,4644.61847382154
"927",927,"EGOM",593.685722633038,4870.28236039368
"928",928,"SNE",159.431790785072,4354.7548374579
"929",929,"SNE",246.996076499358,4488.79769460076
"930",930,"WGOM",517.580600308879,4700.69650412456
"931",931,"SNE",279.147181064896,4484.70844570533
"932",932,"WGOM",440.048549026829,4584.61060668867
"933",933,"WGOM",571.101433642212,4723.62090888647
"934",934,"WGOM",489.453463556742,4769.26338446644
"935",935,"GBK",658.462597764349,4629.22430310674
"936",936,"SNE",376.245830193938,4460.5048374579
"937",937,"SNE",-33.0469249436438,4125.48716069023
"938",938,"WGOM",436.175297278577,4493.37301927609
"939",939,"SNE",87.4851702013545,4489.67419229661
"940",940,"WGOM",362.261155864437,4690.19002264309
"941",941,"WGOM",450.940894426527,4564.911700203
"942",942,"SNE",380.5992784698,4533.96173400963
"943",943,"GBK",546.087320738986,4671.51290197402
"944",944,"WGOM",462.592030987346,4470.95395250215
"945",945,"WGOM",503.784216661081,4630.16993179753
"946",946,"SNE",321.358605773362,4582.09909975298
"947",947,"SNE",136.908303011584,4392.75934196241
"948",948,"SNE",324.529409832691,4463.70245650552
"949",949,"EGOM",591.194106056005,4908.12552711307
"950",950,"GBK",621.683001438822,4475.14466796638
"951",951,"WGOM",453.386391269331,4817.30568491552
"952",952,"SNE",101.643695546977,4466.53102793409
"953",953,"SNE",304.28031295256,4501.14276849239
"954",954,"WGOM",588.797862213641,4698.29055174362
"955",955,"GBK",534.415039836903,4483.13979321012
"956",956,"WGOM",441.258933642213,4775.88683745789
"957",957,"SNE",3.95069834809703,4328.28004754194
"958",958,"SNE",128.171412274694,4309.89586309893
"959",959,"WGOM",470.892381918075,4531.11690642342
"960",960,"SNE",299.334852009562,4445.05075582525
"961",961,"GBK",589.833576499355,4656.38876602933
"962",962,"WGOM",494.494685854602,4529.0512976349
"963",963,"GBK",629.441588509468,4565.68846577649
"964",964,"SNE",343.736850308882,4604.55692079124
"965",965,"GBK",631.237209504281,4673.70311331997
"966",966,"WGOM",486.793319607125,4491.97413570352
"967",967,"GBK",597.580600308879,4532.0048374579
"968",968,"GBK",630.62075182403,4662.21847382154
"969",969,"WGOM",465.322717425997,4519.20979241286
"970",970,"SNE",136.225890163954,4287.67222876225
"971",971,"SNE",-28.7214830244519,4167.64025412457
"972",972,"GBK",614.023144168528,4521.28641640527
"973",973,"EGOM",608.125710501716,4837.85814324302
"974",974,"SNE",-91.0422629389816,4091.65654685961
"975",975,"GBK",563.110362213641,4484.79055174362
"976",976,"SNE",76.4597257214226,4406.93800577474
"977",977,"SNE",303.011374587096,4568.32570359962
"978",978,"WGOM",501.177028880308,4580.19769460076
"979",979,"WGOM",417.927822531102,4667.43737714043
"980",980,"GBK",723.424350308879,4649.7548374579
"981",981,"WGOM",482.925726095043,4513.16993179753
"982",982,"WGOM",375.556477501863,4645.61448658071
"983",983,"SNE",389.638933642214,4586.2648374579
"984",984,"GBK",684.444043131262,4547.31323161847
"985",985,"WGOM",409.058017611678,4828.6365168472
"986",986,"GBK",532.169185743052,4676.36408115538
"987",987,"SNE",341.946700632506,4552.89561415693
"988",988,"GBK",630.790966162537,4608.94589436846
"989",989,"SNE",-7.07788878769187,4174.55390287846
"990",990,"WGOM",412.274470832296,4786.85814324302
"991",991,"SNE",116.980110112803,4279.52934726183
"992",992,"GBK",560.684388187667,4651.28211018518
"993",993,"SNE",179.574969678251,4422.83141403448
"994",994,"WGOM",464.406858170515,4490.40578085413
"995",995,"WGOM",475.968840184269,4567.66605241117
"996",996,"WGOM",429.872266975546,4472.64799985107
"997",997,"EGOM",506.744815995153,4809.57836686965
"998",998,"WGOM",480.725849530064,4713.3856785794
"999",999,"SNE",309.225890163954,4451.60266354486
"1000",1000,"WGOM",379.476433642214,4763.63876602933
"1001",1001,"WGOM",488.808933642213,4680.0848374579
"1002",1002,"WGOM",590.556790785069,4720.47805174362
"1003",1003,"GBK",551.417721521001,4599.45685765992
"1004",1004,"WGOM",535.179959283238,4730.27193147499
"1005",1005,"WGOM",458.887557495424,4558.61263562304
"1006",1006,"WGOM",500.837902714378,4708.82184776718
"1007",1007,"EGOM",552.954933642212,4868.30283745789
"1008",1008,"EGOM",591.385087488366,4840.73560668867
"1009",1009,"WGOM",589.800615885203,4709.23614586912
"1010",1010,"SNE",-28.4425478392668,4208.57891153198
"1011",1011,"SNE",110.171961165151,4323.69520443038
"1012",1012,"WGOM",419.538933642213,4521.4817282142
"1013",1013,"SNE",354.740953844235,4571.64877685184
"1014",1014,"WGOM",425.020751824032,4548.7548374579
"1015",1015,"EGOM",644.4878387517,4924.60520242138
"1016",1016,"SNE",63.0829336422148,4236.0228374579
"1017",1017,"SNE",-74.1513318445109,4105.06014719242
"1018",1018,"SNE",33.5722669755481,4298.69650412457
"1019",1019,"GBK",709.198024551302,4584.79271624577
"1020",1020,"WGOM",482.510896259035,4588.10530474762
"1021",1021,"EGOM",566.529924633203,4809.74132394439
"1022",1022,"SNE",103.426688744256,4476.21402113137
"1023",1023,"GBK",684.205600308878,4654.15834622983
"1024",1024,"SNE",259.085325394793,4543.1723632311
"1025",1025,"SNE",413.157490343245,4433.44040446821
"1026",1026,"GBK",546.618141563005,4590.04691666582
"1027",1027,"WGOM",485.859321991728,4568.41017726373
"1028",1028,"SNE",152.383761228422,4490.46173400963
"1029",1029,"SNE",146.430022751126,4315.58157013117
"1030",1030,"SNE",-35.4702406697118,4080.42914938451
"1031",1031,"GBK",596.501197793156,4576.2831393447
"1032",1032,"SNE",80.1605552638365,4312.56114376421
"1033",1033,"SNE",168.438933642215,4450.09120109427
"1034",1034,"SNE",69.4398345431156,4270.91249511556
"1035",1035,"SNE",215.034171737454,4422.47388507695
"1036",1036,"WGOM",500.303639524565,4785.53214838226
"1037",1037,"SNE",199.988933642215,4385.9348374579
"1038",1038,"WGOM",400.750315756034,4698.47434965302
"1039",1039,"SNE",-59.7787134166087,4201.66660216379
"1040",1040,"SNE",369.336913440194,4563.08312028619
"1041",1041,"GBK",579.631370617002,4471.05315678563
"1042",1042,"GBK",665.471137032042,4662.2548374579
"1043",1043,"EGOM",604.651836868018,4870.06128907079
"1044",1044,"WGOM",377.196828379056,4792.80746903685
"1045",1045,"GBK",553.379269776666,4480.09517359236
"1046",1046,"WGOM",450.428841899094,4506.52089250378
"1047",1047,"WGOM",480.838933642213,4578.2348374579
"1048",1048,"WGOM",491.078933642213,4507.3748374579
"1049",1049,"GBK",628.594489197767,4598.13578983885
"1050",1050,"SNE",174.774782698819,4509.49068651451
"1051",1051,"SNE",-26.5255824868175,4158.36236433962
"1052",1052,"GBK",569.286759729169,4592.6548374579
"1053",1053,"SNE",150.71540423045,4306.69601392849
"1054",1054,"GBK",672.637525191507,4505.85342900718
"1055",1055,"WGOM",453.198508110297,4828.33285164227
"1056",1056,"WGOM",413.659901384148,4762.50483745789
"1057",1057,"EGOM",515.645491019261,4818.02532926117
"1058",1058,"SNE",-63.6832885800074,4149.22150412457
"1059",1059,"GBK",602.857115460394,4669.763928367
"1060",1060,"GBK",691.538933642211,4644.5824236648
"1061",1061,"WGOM",514.643695546975,4731.67388507695
"1062",1062,"SNE",194.393100308882,4516.40067079124
"1063",1063,"SNE",382.566456577994,4429.30988332946
"1064",1064,"SNE",106.663933642215,4346.23560668867
"1065",1065,"SNE",35.5858086422147,4337.3563999579
"1066",1066,"WGOM",435.23384889645,4462.15314254265
"1067",1067,"SNE",243.049278469801,4407.19966504409
"1068",1068,"SNE",42.369442116791,4366.10229508502
"1069",1069,"EGOM",566.637943543203,4828.99741171533
"1070",1070,"GBK",582.686759729169,4590.86353311008
"1071",1071,"SNE",70.9593881876693,4432.28892836699
"1072",1072,"SNE",137.607899159456,4404.31518228549
"1073",1073,"SNE",153.592030987348,4364.98935073224
"1074",1074,"SNE",244.748024551306,4451.22756473063
"1075",1075,"WGOM",437.557801566742,4654.03785632583
"1076",1076,"GBK",568.433164411443,4604.8125297656
"1077",1077,"WGOM",505.91824398704,4496.96173400963
"1078",1078,"SNE",178.90786568105,4434.50726464237
"1079",1079,"WGOM",479.814524193393,4556.12097919018
"1080",1080,"EGOM",501.599278469799,4830.88414780272
"1081",1081,"GBK",617.047554331867,4643.66000987169
"1082",1082,"GBK",690.560516376024,4521.74404609098
