"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"Small","1987 Spring","Stratum_3"," [counts*km2/km2]",161666.945332409,69321.5553356084,0.428792386675419
"Medium","1987 Spring","Stratum_3"," [counts*km2/km2]",4629807.97692914,760082.78029807,0.164171556160785
"Large","1987 Spring","Stratum_3"," [counts*km2/km2]",1189212.95361246,223894.365481835,0.18827104498123
"Small","1987 Fall","Stratum_3"," [counts*km2/km2]",567668.11419888,224573.620828415,0.395607248692036
"Medium","1987 Fall","Stratum_3"," [counts*km2/km2]",2278127.93056112,575341.987160384,0.252550341638923
"Large","1987 Fall","Stratum_3"," [counts*km2/km2]",85541.3175471653,46520.5391098664,0.543837065453384
"Small","1988 Spring","Stratum_3"," [counts*km2/km2]",722950.219359826,157835.439939049,0.218321311360571
"Medium","1988 Spring","Stratum_3"," [counts*km2/km2]",7179043.83719759,872124.318868901,0.121481960362196
"Large","1988 Spring","Stratum_3"," [counts*km2/km2]",1718107.68206438,192854.071872121,0.112247953888663
"Small","1988 Fall","Stratum_3"," [counts*km2/km2]",490867.814419507,158811.340991753,0.32353178661665
"Medium","1988 Fall","Stratum_3"," [counts*km2/km2]",2090971.32046837,499686.669008093,0.238973468510398
"Large","1988 Fall","Stratum_3"," [counts*km2/km2]",267375.971472953,114701.069608275,0.428987948978348
"Small","1989 Spring","Stratum_3"," [counts*km2/km2]",1025312.93341551,270363.457257785,0.263688722190555
"Medium","1989 Spring","Stratum_3"," [counts*km2/km2]",6497775.43410253,849365.958719251,0.130716422463831
"Large","1989 Spring","Stratum_3"," [counts*km2/km2]",1297637.39183735,219762.985132741,0.169356236584378
"Small","1989 Fall","Stratum_3"," [counts*km2/km2]",983316.780996127,211960.798967649,0.215556983328329
"Medium","1989 Fall","Stratum_3"," [counts*km2/km2]",3820329.58363453,564312.173514811,0.147712955429867
"Large","1989 Fall","Stratum_3"," [counts*km2/km2]",612060.991877266,103251.251014412,0.168694382397623
"Small","1990 Spring","Stratum_3"," [counts*km2/km2]",365037.606767925,118221.935777036,0.323862346194364
"Medium","1990 Spring","Stratum_3"," [counts*km2/km2]",5197881.84958379,740341.812301903,0.142431442985027
"Large","1990 Spring","Stratum_3"," [counts*km2/km2]",1955536.10992956,283017.180873931,0.144726133890785
"Small","1990 Fall","Stratum_3"," [counts*km2/km2]",397885.44992289,150735.707287345,0.378841969005294
"Medium","1990 Fall","Stratum_3"," [counts*km2/km2]",5861639.81824881,797785.245412453,0.136102740896624
"Large","1990 Fall","Stratum_3"," [counts*km2/km2]",2976079.78267826,373501.552137374,0.125501189286414
"Small","1991 Spring","Stratum_3"," [counts*km2/km2]",1983688.01790665,478183.599644306,0.241057865615846
"Medium","1991 Spring","Stratum_3"," [counts*km2/km2]",4312020.44935994,813208.512699314,0.188591061255293
"Large","1991 Spring","Stratum_3"," [counts*km2/km2]",1992448.97816055,388124.473713299,0.194797697691421
"Small","1991 Fall","Stratum_3"," [counts*km2/km2]",752444.262358594,162099.976169851,0.215431207703991
"Medium","1991 Fall","Stratum_3"," [counts*km2/km2]",4744007.52030974,611464.559616345,0.128891987839097
"Large","1991 Fall","Stratum_3"," [counts*km2/km2]",1976307.56231296,258258.377669107,0.130677219777907
"Small","1992 Spring","Stratum_3"," [counts*km2/km2]",235139.148790913,95078.8215217201,0.404351304368566
"Medium","1992 Spring","Stratum_3"," [counts*km2/km2]",3360671.93889223,566566.51855975,0.168587273278006
"Large","1992 Spring","Stratum_3"," [counts*km2/km2]",1946050.39982186,367649.275954843,0.18892073709319
"Small","1992 Fall","Stratum_3"," [counts*km2/km2]",615883.10230717,150124.689513215,0.24375516871762
"Medium","1992 Fall","Stratum_3"," [counts*km2/km2]",4187769.14533623,703845.930728541,0.168071807757691
"Large","1992 Fall","Stratum_3"," [counts*km2/km2]",656792.714007458,125853.395686907,0.191618136137664
"Small","1993 Spring","Stratum_3"," [counts*km2/km2]",217386.924915242,83435.5684751784,0.38381134701505
"Medium","1993 Spring","Stratum_3"," [counts*km2/km2]",3928523.1741763,627447.600682895,0.159715896499568
"Large","1993 Spring","Stratum_3"," [counts*km2/km2]",1399682.18177213,203303.358079988,0.14524965790633
"Small","1993 Fall","Stratum_3"," [counts*km2/km2]",173895.594448032,90162.6836157529,0.518487451634077
"Medium","1993 Fall","Stratum_3"," [counts*km2/km2]",679615.80196255,199023.639628682,0.29284728085185
"Large","1993 Fall","Stratum_3"," [counts*km2/km2]",66882.6296412916,45727.9517737913,0.683704453892466
"Small","1994 Spring","Stratum_3"," [counts*km2/km2]",284801.695595694,115447.027577166,0.405359340771114
"Medium","1994 Spring","Stratum_3"," [counts*km2/km2]",1548791.68761455,392953.626018197,0.253716254523179
"Large","1994 Spring","Stratum_3"," [counts*km2/km2]",392496.547823481,145101.84006125,0.369689468266374
"Small","1994 Fall","Stratum_3"," [counts*km2/km2]",380438.979010007,121510.907396336,0.319396576324897
"Medium","1994 Fall","Stratum_3"," [counts*km2/km2]",1974732.84910425,339944.474195981,0.172147070096181
"Large","1994 Fall","Stratum_3"," [counts*km2/km2]",438521.42684538,104045.817659158,0.237265071418832
"Small","1995 Spring","Stratum_3"," [counts*km2/km2]",605595.609494147,175683.893307148,0.290101002307293
"Medium","1995 Spring","Stratum_3"," [counts*km2/km2]",2186686.97119961,494377.144815654,0.226085009572467
"Large","1995 Spring","Stratum_3"," [counts*km2/km2]",874209.068026888,264868.117218561,0.302980290305585
"Small","1995 Fall","Stratum_3"," [counts*km2/km2]",126457.231606371,54610.422595009,0.431848949255804
"Medium","1995 Fall","Stratum_3"," [counts*km2/km2]",1862013.93617361,281134.625462438,0.150984168271136
"Large","1995 Fall","Stratum_3"," [counts*km2/km2]",487624.480861463,96344.7440582007,0.197579793139165
"Small","1996 Spring","Stratum_3"," [counts*km2/km2]",240555.050054756,104023.152134948,0.432429716654335
"Medium","1996 Spring","Stratum_3"," [counts*km2/km2]",2737726.39273171,577645.311714822,0.210994536652162
"Large","1996 Spring","Stratum_3"," [counts*km2/km2]",725157.180021902,195444.025574175,0.269519534465992
"Small","1996 Fall","Stratum_3"," [counts*km2/km2]",216976.375226753,67782.3800142618,0.312395208664653
"Medium","1996 Fall","Stratum_3"," [counts*km2/km2]",3612106.55777266,464257.435345394,0.128528167129064
"Large","1996 Fall","Stratum_3"," [counts*km2/km2]",957524.516584712,145244.365289294,0.151687359199272
"Small","1997 Spring","Stratum_3"," [counts*km2/km2]",391574.225254316,129480.785279369,0.330667283310784
"Medium","1997 Spring","Stratum_3"," [counts*km2/km2]",2043691.45889479,400963.28989317,0.196195608758872
"Large","1997 Spring","Stratum_3"," [counts*km2/km2]",1654153.03066668,369563.224798652,0.223415378110275
"Small","1997 Fall","Stratum_3"," [counts*km2/km2]",174406.228679404,77209.0153228744,0.442696432962845
"Medium","1997 Fall","Stratum_3"," [counts*km2/km2]",1819294.1495829,338258.658317,0.1859285143057
"Large","1997 Fall","Stratum_3"," [counts*km2/km2]",1020749.98146698,213345.984304696,0.209009050382822
"Small","1998 Spring","Stratum_3"," [counts*km2/km2]",175186.894573746,90972.080110642,0.519285876560513
"Medium","1998 Spring","Stratum_3"," [counts*km2/km2]",2353535.81933926,541514.661315475,0.23008558308983
"Large","1998 Spring","Stratum_3"," [counts*km2/km2]",1322867.37473264,338488.838345661,0.255875112510104
"Small","1998 Fall","Stratum_3"," [counts*km2/km2]",142199.65055162,51281.6073145611,0.360631036121608
"Medium","1998 Fall","Stratum_3"," [counts*km2/km2]",2184304.33399671,304281.496337777,0.139303617907959
"Large","1998 Fall","Stratum_3"," [counts*km2/km2]",558349.477027175,96083.929866066,0.172085644957789
"Small","1999 Spring","Stratum_3"," [counts*km2/km2]",303933.966005434,125440.307319001,0.412722240188047
"Medium","1999 Spring","Stratum_3"," [counts*km2/km2]",2160638.73232045,461601.24802712,0.213641105809196
"Large","1999 Spring","Stratum_3"," [counts*km2/km2]",951726.724893748,251047.926900265,0.263781525025781
"Small","1999 Fall","Stratum_3"," [counts*km2/km2]",48179.4059872854,23887.0822474731,0.495794453210506
"Medium","1999 Fall","Stratum_3"," [counts*km2/km2]",2945911.75427014,445612.59857541,0.151264747808378
"Large","1999 Fall","Stratum_3"," [counts*km2/km2]",579669.881819959,115455.484348045,0.199174543941381
"Small","2000 Spring","Stratum_3"," [counts*km2/km2]",236380.522787155,104631.828613462,0.442641497614744
"Medium","2000 Spring","Stratum_3"," [counts*km2/km2]",2924355.70889848,623395.839651956,0.213173738664908
"Large","2000 Spring","Stratum_3"," [counts*km2/km2]",1029824.51855497,291272.375656122,0.282836901246856
"Small","2000 Fall","Stratum_3"," [counts*km2/km2]",81055.1568716187,33086.8776709418,0.408202006484885
"Medium","2000 Fall","Stratum_3"," [counts*km2/km2]",1853088.4781193,272458.847603743,0.147029594550316
"Large","2000 Fall","Stratum_3"," [counts*km2/km2]",1025910.02718254,173986.891625569,0.169592739144377
"Small","2001 Spring","Stratum_3"," [counts*km2/km2]",136574.989832448,75636.7817183555,0.553811366276854
"Medium","2001 Spring","Stratum_3"," [counts*km2/km2]",2388959.66439133,603586.000610329,0.252656421791916
"Large","2001 Spring","Stratum_3"," [counts*km2/km2]",961780.58665589,292881.857608541,0.304520450581032
"Small","2001 Fall","Stratum_3"," [counts*km2/km2]",109662.866517201,50929.5789603565,0.464419548547621
"Medium","2001 Fall","Stratum_3"," [counts*km2/km2]",1739897.13757784,296401.583727707,0.170355808585521
"Large","2001 Fall","Stratum_3"," [counts*km2/km2]",1701637.61532387,302206.116991854,0.177597224150652
"Small","2002 Spring","Stratum_3"," [counts*km2/km2]",138062.674165709,73399.391983684,0.531638202919253
"Medium","2002 Spring","Stratum_3"," [counts*km2/km2]",2408701.52480123,534699.996950489,0.221986822130074
"Large","2002 Spring","Stratum_3"," [counts*km2/km2]",1002334.32769375,271012.338165352,0.270381179889266
"Small","2002 Fall","Stratum_3"," [counts*km2/km2]",110662.255230941,46719.7935866647,0.422183638758899
"Medium","2002 Fall","Stratum_3"," [counts*km2/km2]",3159810.23226602,471176.691326112,0.149115502733281
"Large","2002 Fall","Stratum_3"," [counts*km2/km2]",1486576.90204973,232434.928280541,0.156355805044498
"Small","2003 Spring","Stratum_3"," [counts*km2/km2]",323658.750135595,192334.724318927,0.594251582070158
"Medium","2003 Spring","Stratum_3"," [counts*km2/km2]",2097456.52872163,685801.845306275,0.326968323736493
"Large","2003 Spring","Stratum_3"," [counts*km2/km2]",2518489.69003366,739437.594137095,0.293603581965512
"Small","2003 Fall","Stratum_3"," [counts*km2/km2]",90276.5710032305,39365.5062392377,0.436054513388961
"Medium","2003 Fall","Stratum_3"," [counts*km2/km2]",1562754.99045724,223301.317516074,0.142889524512565
"Large","2003 Fall","Stratum_3"," [counts*km2/km2]",1450917.55847378,199834.662122227,0.137729853054113
"Small","2004 Spring","Stratum_3"," [counts*km2/km2]",959226.664373355,267511.582598967,0.278882554598008
"Medium","2004 Spring","Stratum_3"," [counts*km2/km2]",1210853.98430772,321644.722262886,0.265634607005716
"Large","2004 Spring","Stratum_3"," [counts*km2/km2]",1510137.66074743,346378.826892428,0.229369040913126
"Small","2004 Fall","Stratum_3"," [counts*km2/km2]",578303.151901629,132960.265824442,0.229914475456738
"Medium","2004 Fall","Stratum_3"," [counts*km2/km2]",1394321.81914401,193604.480039649,0.138852076602018
"Large","2004 Fall","Stratum_3"," [counts*km2/km2]",1086374.87576431,156399.4068251,0.143964491736857
"Small","2005 Spring","Stratum_3"," [counts*km2/km2]",398938.03578184,109227.087228053,0.273794618289502
"Medium","2005 Spring","Stratum_3"," [counts*km2/km2]",2100078.26898913,340764.183158223,0.162262610965566
"Large","2005 Spring","Stratum_3"," [counts*km2/km2]",1268934.62241477,229508.399585173,0.180867000971588
"Small","2005 Fall","Stratum_3"," [counts*km2/km2]",210045.157532318,71873.1587754195,0.342179556147876
"Medium","2005 Fall","Stratum_3"," [counts*km2/km2]",2700729.36823638,386839.149067329,0.143235065911081
"Large","2005 Fall","Stratum_3"," [counts*km2/km2]",1115027.66133142,174264.613032782,0.156287255532924
"Small","2006 Spring","Stratum_3"," [counts*km2/km2]",183424.11181836,93680.9559340928,0.510734139614441
"Medium","2006 Spring","Stratum_3"," [counts*km2/km2]",2895351.68261533,620229.933578074,0.214215750474163
"Large","2006 Spring","Stratum_3"," [counts*km2/km2]",2290176.79221662,436101.418381676,0.190422599628032
"Small","2006 Fall","Stratum_3"," [counts*km2/km2]",156086.113748871,58507.0996651671,0.374838595567186
"Medium","2006 Fall","Stratum_3"," [counts*km2/km2]",1848453.52167353,292388.749314954,0.158180200847158
"Large","2006 Fall","Stratum_3"," [counts*km2/km2]",1009143.37661449,143430.215931026,0.142130661762068
"Small","2007 Spring","Stratum_3"," [counts*km2/km2]",176214.499066471,79998.1974141943,0.453981924518128
"Medium","2007 Spring","Stratum_3"," [counts*km2/km2]",3117764.2660077,578335.028569757,0.18549671470522
"Large","2007 Spring","Stratum_3"," [counts*km2/km2]",714256.856770289,175161.285145379,0.245235706854001
"Small","2007 Fall","Stratum_3"," [counts*km2/km2]",169749.881495526,56049.9474211888,0.330191378794371
"Medium","2007 Fall","Stratum_3"," [counts*km2/km2]",2998151.13776756,405165.285048092,0.135138379097787
"Large","2007 Fall","Stratum_3"," [counts*km2/km2]",653296.579921651,107124.610328341,0.163975464774648
"Small","2008 Spring","Stratum_3"," [counts*km2/km2]",186366.024704007,77035.6625568462,0.413356794400679
"Medium","2008 Spring","Stratum_3"," [counts*km2/km2]",2016588.08830721,299323.823162208,0.148430819807862
"Large","2008 Spring","Stratum_3"," [counts*km2/km2]",1718577.69036121,244794.160066535,0.142439973147263
"Small","2008 Fall","Stratum_3"," [counts*km2/km2]",174661.264981881,87481.955373295,0.500866379173253
"Medium","2008 Fall","Stratum_3"," [counts*km2/km2]",744161.714394496,204102.811825491,0.274272121069227
"Large","2008 Fall","Stratum_3"," [counts*km2/km2]",235100.088950267,85845.409575043,0.365144096534999
"Small","2009 Spring","Stratum_3"," [counts*km2/km2]",681503.632889707,228805.743382429,0.335736645177149
"Medium","2009 Spring","Stratum_3"," [counts*km2/km2]",2758591.28289355,646126.07880704,0.234223200375411
"Large","2009 Spring","Stratum_3"," [counts*km2/km2]",1622923.4981979,392423.500431067,0.241800368820106
"Small","2009 Fall","Stratum_3"," [counts*km2/km2]",225882.022018885,96827.027770773,0.428661948858762
"Medium","2009 Fall","Stratum_3"," [counts*km2/km2]",2600688.9994952,545533.781179345,0.209765097358906
"Large","2009 Fall","Stratum_3"," [counts*km2/km2]",894470.918830004,190140.18300517,0.212572794712967
"Small","2010 Spring","Stratum_3"," [counts*km2/km2]",342259.20779127,118692.146171617,0.346790220597957
"Medium","2010 Spring","Stratum_3"," [counts*km2/km2]",3821969.48804867,637983.66510171,0.166925368477349
"Large","2010 Spring","Stratum_3"," [counts*km2/km2]",1349127.90420168,256454.696974023,0.190089239259917
"Small","2010 Fall","Stratum_3"," [counts*km2/km2]",158863.997798018,70781.0802057918,0.445545127825526
"Medium","2010 Fall","Stratum_3"," [counts*km2/km2]",1963432.52430057,415365.382383781,0.211550627405311
"Large","2010 Fall","Stratum_3"," [counts*km2/km2]",810654.062635188,246911.603707233,0.304583194099588
"Small","2011 Spring","Stratum_3"," [counts*km2/km2]",578970.457051828,163923.481031155,0.283129266846998
"Medium","2011 Spring","Stratum_3"," [counts*km2/km2]",2286838.51888646,350890.474321136,0.153439113178834
"Large","2011 Spring","Stratum_3"," [counts*km2/km2]",1207288.66153559,232025.400335956,0.192187177539492
"Small","2011 Fall","Stratum_3"," [counts*km2/km2]",483376.113390609,155664.239671176,0.322035440641201
"Medium","2011 Fall","Stratum_3"," [counts*km2/km2]",2044181.79302328,333725.993783431,0.163256514133149
"Large","2011 Fall","Stratum_3"," [counts*km2/km2]",945708.900701164,169441.495974032,0.179168765196568
"Small","2012 Spring","Stratum_3"," [counts*km2/km2]",161622.848539131,76973.6596730137,0.47625481402388
"Medium","2012 Spring","Stratum_3"," [counts*km2/km2]",3517533.51226877,660093.751729046,0.187658127328911
"Large","2012 Spring","Stratum_3"," [counts*km2/km2]",729454.607171184,161000.555405967,0.220713604140941
"Small","2012 Fall","Stratum_3"," [counts*km2/km2]",88902.681226598,42508.6486262554,0.478148105768689
"Medium","2012 Fall","Stratum_3"," [counts*km2/km2]",1303883.87374736,240040.809035536,0.184096769557904
"Large","2012 Fall","Stratum_3"," [counts*km2/km2]",335104.893396301,90361.0757689887,0.26965012313958
"Small","2013 Spring","Stratum_3"," [counts*km2/km2]",267112.464940388,88673.62345693,0.331971117397008
"Medium","2013 Spring","Stratum_3"," [counts*km2/km2]",3003386.51866041,408684.852007938,0.136074677524431
"Large","2013 Spring","Stratum_3"," [counts*km2/km2]",244161.708290047,61804.9644304505,0.253131274610147
"Small","2013 Fall","Stratum_3"," [counts*km2/km2]",158351.12800976,67061.4780213076,0.423498581059521
"Medium","2013 Fall","Stratum_3"," [counts*km2/km2]",1057978.26953242,268603.820406462,0.253884061839166
"Large","2013 Fall","Stratum_3"," [counts*km2/km2]",82764.3046774575,49191.9132914882,0.594361463957138
"Small","2014 Spring","Stratum_3"," [counts*km2/km2]",468152.655864383,157211.035530296,0.335811478501658
"Medium","2014 Spring","Stratum_3"," [counts*km2/km2]",2996727.18988207,603908.980403552,0.201522842133427
"Large","2014 Spring","Stratum_3"," [counts*km2/km2]",417551.799582821,137730.93544998,0.329853530957327
"Small","2014 Fall","Stratum_3"," [counts*km2/km2]",183936.738803096,67686.8644149488,0.367989912485115
"Medium","2014 Fall","Stratum_3"," [counts*km2/km2]",1588724.18673159,283596.18072154,0.178505610407411
"Large","2014 Fall","Stratum_3"," [counts*km2/km2]",323655.913752693,78117.2562887995,0.24135896478162
"Small","2015 Spring","Stratum_3"," [counts*km2/km2]",194459.081338494,69809.2404156986,0.358991927428589
"Medium","2015 Spring","Stratum_3"," [counts*km2/km2]",2036755.18321541,291294.8456814,0.143019076657772
"Large","2015 Spring","Stratum_3"," [counts*km2/km2]",708517.776878387,131117.456383807,0.185058809620117
"Small","2015 Fall","Stratum_3"," [counts*km2/km2]",514333.320792117,236155.595467828,0.459148933038458
"Medium","2015 Fall","Stratum_3"," [counts*km2/km2]",2276307.91865527,612015.051956866,0.268863033397703
"Large","2015 Fall","Stratum_3"," [counts*km2/km2]",284464.27707352,103597.555159887,0.364184762409065
"Small","2016 Spring","Stratum_3"," [counts*km2/km2]",469310.563335284,142978.291708132,0.304656027113513
"Medium","2016 Spring","Stratum_3"," [counts*km2/km2]",3060998.75784716,475755.850432471,0.15542503871092
"Large","2016 Spring","Stratum_3"," [counts*km2/km2]",525221.420343756,113495.377384233,0.216090534369201
"Small","2016 Fall","Stratum_3"," [counts*km2/km2]",62712.6743605104,34506.8626709506,0.55023746033512
"Medium","2016 Fall","Stratum_3"," [counts*km2/km2]",2554097.31575608,506567.85262238,0.198335376454684
"Large","2016 Fall","Stratum_3"," [counts*km2/km2]",733831.49956355,154823.568828558,0.210979726164167
"Small","2017 Spring","Stratum_3"," [counts*km2/km2]",153630.181813077,54563.4848132728,0.355161233094553
"Medium","2017 Spring","Stratum_3"," [counts*km2/km2]",4017787.9978735,499864.522340434,0.124412866633331
"Large","2017 Spring","Stratum_3"," [counts*km2/km2]",880897.828783984,147595.643161162,0.167551375810412
"Small","2017 Fall","Stratum_3"," [counts*km2/km2]",201911.015099614,118253.223883543,0.585669998366371
"Medium","2017 Fall","Stratum_3"," [counts*km2/km2]",1018488.60780053,336547.93880643,0.330438589326218
"Large","2017 Fall","Stratum_3"," [counts*km2/km2]",142365.098913121,68536.4231051269,0.481413096526919
"Small","2018 Spring","Stratum_3"," [counts*km2/km2]",350220.522106904,113147.049852058,0.323073728436508
"Medium","2018 Spring","Stratum_3"," [counts*km2/km2]",1875030.3239273,322450.309675447,0.171970717252224
"Large","2018 Spring","Stratum_3"," [counts*km2/km2]",1377884.7750646,215315.829700014,0.156265482859348
"Small","2018 Fall","Stratum_3"," [counts*km2/km2]",333014.413594768,168814.013055787,0.506927046290586
"Medium","2018 Fall","Stratum_3"," [counts*km2/km2]",953941.338723305,299044.208578331,0.313482807002109
"Large","2018 Fall","Stratum_3"," [counts*km2/km2]",259708.142499757,105319.283991022,0.405529387632198
"Small","2019 Spring","Stratum_3"," [counts*km2/km2]",694754.485934305,175209.546311187,0.252189154382451
"Medium","2019 Spring","Stratum_3"," [counts*km2/km2]",1500077.62756744,291198.633981698,0.194122376489218
"Large","2019 Spring","Stratum_3"," [counts*km2/km2]",460945.66347166,102752.920332443,0.222917641872469
"Small","2019 Fall","Stratum_3"," [counts*km2/km2]",107078.463407781,46881.4857226268,0.437823669023811
"Medium","2019 Fall","Stratum_3"," [counts*km2/km2]",859984.373849477,168287.096268404,0.195686225687002
"Large","2019 Fall","Stratum_3"," [counts*km2/km2]",390773.041901234,89290.5236391221,0.228497143008369
"Small","2020 Spring","Stratum_3"," [counts*km2/km2]",465552.977874468,176840.433459139,0.379850289577189
"Medium","2020 Spring","Stratum_3"," [counts*km2/km2]",1643964.18079912,361997.472547713,0.220197907457903
"Large","2020 Spring","Stratum_3"," [counts*km2/km2]",263055.604363687,79617.027992346,0.302662352261737
"Small","2020 Fall","Stratum_3"," [counts*km2/km2]",3329.8800725041,3231.95859790394,0.970593092703628
"Medium","2020 Fall","Stratum_3"," [counts*km2/km2]",269874.91074292,152634.768791265,0.565575986189629
"Large","2020 Fall","Stratum_3"," [counts*km2/km2]",210558.707162942,157423.155507391,0.747644956736785
"Small","2021 Spring","Stratum_3"," [counts*km2/km2]",521672.501333772,135791.00137509,0.260299327696803
"Medium","2021 Spring","Stratum_3"," [counts*km2/km2]",1534711.3985937,256076.000392779,0.166856127235015
"Large","2021 Spring","Stratum_3"," [counts*km2/km2]",235244.987227161,59278.5576887986,0.251986486035331
"Small","2021 Fall","Stratum_3"," [counts*km2/km2]",289773.431257226,168614.479358929,0.581883848451427
"Medium","2021 Fall","Stratum_3"," [counts*km2/km2]",316199.906542185,120679.509021475,0.381655739058147
"Large","2021 Fall","Stratum_3"," [counts*km2/km2]",32000.6730006495,22432.6553845193,0.701005737725079
"Small","1982 Spring","Stratum_4"," [counts*km2/km2]",1933287.17412482,541704.81522359,0.280198835679346
"Medium","1982 Spring","Stratum_4"," [counts*km2/km2]",5602110.57369041,995723.950779444,0.177740859927994
"Large","1982 Spring","Stratum_4"," [counts*km2/km2]",2219112.81694381,533804.402139758,0.240548564301889
"Small","1982 Fall","Stratum_4"," [counts*km2/km2]",1489551.73479522,456754.962598295,0.3066392069028
"Medium","1982 Fall","Stratum_4"," [counts*km2/km2]",3259415.07671445,709841.213774975,0.217781778959711
"Large","1982 Fall","Stratum_4"," [counts*km2/km2]",370589.121357164,155280.474737684,0.419009803010457
"Small","1983 Spring","Stratum_4"," [counts*km2/km2]",2121934.98080892,760935.374711971,0.358604472612959
"Medium","1983 Spring","Stratum_4"," [counts*km2/km2]",5695553.52571002,1119217.4827441,0.196507236336538
"Large","1983 Spring","Stratum_4"," [counts*km2/km2]",1205635.50477273,274819.12889312,0.227945451013344
"Small","1983 Fall","Stratum_4"," [counts*km2/km2]",1694863.69169809,590762.147815021,0.348560271075921
"Medium","1983 Fall","Stratum_4"," [counts*km2/km2]",2771234.9325556,655017.778078564,0.236363135576714
"Large","1983 Fall","Stratum_4"," [counts*km2/km2]",373608.997397515,132618.748204748,0.354966687442068
"Small","1984 Spring","Stratum_4"," [counts*km2/km2]",1087683.07558694,294993.038428587,0.271212309035333
"Medium","1984 Spring","Stratum_4"," [counts*km2/km2]",3014472.79767329,601909.010248693,0.199673060812913
"Large","1984 Spring","Stratum_4"," [counts*km2/km2]",614212.60398333,173265.247681497,0.282093279359338
"Small","1984 Fall","Stratum_4"," [counts*km2/km2]",1590577.54584161,560166.465198825,0.352178029083409
"Medium","1984 Fall","Stratum_4"," [counts*km2/km2]",3127142.57366004,730030.479732268,0.233449694900809
"Large","1984 Fall","Stratum_4"," [counts*km2/km2]",386510.553170173,148048.769152115,0.383039396823228
"Small","1985 Spring","Stratum_4"," [counts*km2/km2]",1202444.44324741,415144.936317766,0.345250825224485
"Medium","1985 Spring","Stratum_4"," [counts*km2/km2]",3990085.8595213,832929.735253682,0.208749827592333
"Large","1985 Spring","Stratum_4"," [counts*km2/km2]",1342569.8425505,414346.164695432,0.308621683255072
"Small","1985 Fall","Stratum_4"," [counts*km2/km2]",1589338.0656444,481714.870904563,0.303091507916066
"Medium","1985 Fall","Stratum_4"," [counts*km2/km2]",2814370.2587248,758115.869269667,0.26937318105869
"Large","1985 Fall","Stratum_4"," [counts*km2/km2]",489175.807450606,220650.214524032,0.451065263578701
"Small","1986 Spring","Stratum_4"," [counts*km2/km2]",3150479.21157673,925388.240231271,0.293729359276788
"Medium","1986 Spring","Stratum_4"," [counts*km2/km2]",3571441.48974821,690805.227396199,0.193424764028515
"Large","1986 Spring","Stratum_4"," [counts*km2/km2]",786029.826450907,186426.836079279,0.237175269698144
"Small","1986 Fall","Stratum_4"," [counts*km2/km2]",1905608.84281087,551881.567786344,0.289609050602584
"Medium","1986 Fall","Stratum_4"," [counts*km2/km2]",2067144.79707774,488057.374937306,0.236102171278595
"Large","1986 Fall","Stratum_4"," [counts*km2/km2]",328616.787944791,148177.275163306,0.450912067183252
"Small","1987 Spring","Stratum_4"," [counts*km2/km2]",923460.521935279,205668.492292133,0.222714980669794
"Medium","1987 Spring","Stratum_4"," [counts*km2/km2]",4316260.52940965,734116.743870983,0.170081657228275
"Large","1987 Spring","Stratum_4"," [counts*km2/km2]",547214.556419885,141491.341134591,0.258566479043045
"Small","1987 Fall","Stratum_4"," [counts*km2/km2]",5997972.55314474,1328481.05184194,0.221488351283871
"Medium","1987 Fall","Stratum_4"," [counts*km2/km2]",4553450.00547731,1028602.35195492,0.225895167558142
"Large","1987 Fall","Stratum_4"," [counts*km2/km2]",137507.083678492,66668.8599669135,0.484839458327784
"Small","1988 Spring","Stratum_4"," [counts*km2/km2]",2675244.20839498,710611.347059814,0.265624852052721
"Medium","1988 Spring","Stratum_4"," [counts*km2/km2]",5709802.49274117,979262.581415086,0.171505508756217
"Large","1988 Spring","Stratum_4"," [counts*km2/km2]",767479.309865918,169010.931345492,0.220215619069936
"Small","1988 Fall","Stratum_4"," [counts*km2/km2]",2464496.99308966,553946.76108163,0.224770718988447
"Medium","1988 Fall","Stratum_4"," [counts*km2/km2]",3763284.98956182,723753.688782918,0.192319659762783
"Large","1988 Fall","Stratum_4"," [counts*km2/km2]",211569.843987164,98300.0430650564,0.464622184393254
"Small","1989 Spring","Stratum_4"," [counts*km2/km2]",2039597.30959878,470731.417476765,0.23079625338855
"Medium","1989 Spring","Stratum_4"," [counts*km2/km2]",6447356.03361131,1036657.87062218,0.160788060286711
"Large","1989 Spring","Stratum_4"," [counts*km2/km2]",568693.238864501,141340.210924265,0.248535064715162
"Small","1989 Fall","Stratum_4"," [counts*km2/km2]",2374332.38660219,726795.100408492,0.306105035886985
"Medium","1989 Fall","Stratum_4"," [counts*km2/km2]",5270580.95876109,1043551.96230914,0.197995623342903
"Large","1989 Fall","Stratum_4"," [counts*km2/km2]",346040.296100495,111663.473769355,0.322689221537729
"Small","1990 Spring","Stratum_4"," [counts*km2/km2]",1346614.84873071,323434.223569526,0.240183170321038
"Medium","1990 Spring","Stratum_4"," [counts*km2/km2]",5805374.66055171,1006117.13251418,0.173307872677172
"Large","1990 Spring","Stratum_4"," [counts*km2/km2]",936940.024552504,215360.379179352,0.229855031843913
"Small","1990 Fall","Stratum_4"," [counts*km2/km2]",1152442.64806004,378097.000747164,0.328083138352812
